in-store,age,items,amount,region
0,83,4,446.83,2
0,77,6,172.22,2
0,78,8,468.70,2
0,34,6,123.60,2
0,30,7,301.68,2
0,82,1,296.06,2
0,60,3,490.51,2
0,58,3,173.15,2
0,78,5,157.57,2
0,56,4,449.88,2
0,29,8,86.15,2
0,57,4,391.92,2
0,44,2,300.70,2
0,40,6,312.92,2
0,82,3,86.07,2
0,65,1,126.67,2
0,54,4,245.21,2
0,35,3,206.00,2
0,49,2,171.11,2
0,68,3,190.82,2
0,37,3,265.26,2
0,85,3,327.83,2
0,74,1,442.73,2
0,46,4,6.07,2
0,64,4,216.14,2
0,37,3,479.67,2
0,46,5,208.32,2
0,55,4,301.55,2
0,37,2,240.89,2
0,33,3,438.67,2
0,82,5,467.38,2
0,73,7,164.86,2
0,74,7,207.08,2
0,32,1,125.44,2
0,53,2,185.55,2
0,40,6,410.18,2
0,84,8,95.41,2
0,52,8,234.32,2
0,47,1,434.06,2
0,35,4,386.52,2
0,66,7,462.76,2
0,28,4,217.08,2
0,84,4,52.09,2
0,36,4,391.23,2
0,39,7,277.59,2
0,29,8,146.27,2
0,59,8,207.67,2
0,66,6,438.81,2
0,47,2,420.33,2
0,29,6,442.58,2
0,84,4,323.05,2
0,64,2,291.37,2
0,33,3,203.01,2
0,38,4,438.92,2
0,77,5,39.55,2
0,61,7,315.92,2
0,58,3,283.10,2
0,74,3,284.13,2
0,34,3,150.95,2
0,41,6,472.27,2
0,63,7,473.95,2
0,34,2,303.81,2
0,42,3,234.19,2
0,76,1,472.11,2
0,62,4,109.90,2
0,36,2,108.11,2
0,75,1,475.02,2
0,31,2,316.06,2
0,74,5,424.92,2
0,50,2,120.60,2
0,55,5,438.90,2
0,47,2,357.55,2
0,69,5,183.15,2
0,75,6,434.39,2
0,85,3,165.32,2
0,29,3,426.87,2
0,44,1,80.61,2
0,69,5,75.59,2
0,45,7,489.69,2
0,79,6,18.16,2
0,51,5,432.39,2
0,42,3,426.91,2
0,83,6,32.46,2
0,37,8,274.53,2
0,54,5,57.87,2
0,29,2,186.27,2
0,40,2,127.72,2
0,57,6,98.71,2
0,65,2,216.54,2
0,57,2,472.20,2
0,46,4,188.02,2
0,79,3,84.52,2
0,51,7,474.61,2
0,71,4,66.83,2
0,77,2,395.38,2
0,69,6,33.05,2
0,41,4,361.67,2
0,63,6,295.19,2
0,43,6,30.63,2
0,72,6,183.09,2
0,49,5,219.98,2
0,60,2,331.54,2
0,78,1,375.97,2
0,33,1,50.97,2
0,63,3,231.47,2
0,78,6,31.27,2
0,82,7,303.56,2
0,32,7,326.99,2
0,69,4,54.72,2
0,29,3,280.74,2
0,32,7,7.62,2
0,63,5,478.85,2
0,35,7,388.64,2
0,54,5,141.01,2
0,70,3,287.48,2
0,36,5,156.78,2
0,28,3,202.00,2
0,72,5,27.43,2
0,61,5,458.56,2
0,70,5,397.51,2
0,57,8,471.22,2
0,65,4,22.60,2
0,78,3,36.80,2
0,43,3,26.06,2
0,74,2,207.61,2
0,53,6,394.89,2
0,63,4,402.03,2
0,63,6,52.34,2
0,51,6,148.32,2
0,85,3,58.32,2
0,60,2,470.48,2
0,72,3,103.68,2
0,45,6,420.49,2
0,46,8,189.64,2
0,74,2,62.71,2
0,52,4,74.74,2
0,29,7,422.06,2
0,82,7,140.94,2
0,54,1,75.68,2
0,63,4,159.82,2
0,75,4,383.36,2
0,37,3,297.07,2
0,48,2,440.56,2
0,60,6,396.90,2
0,77,3,328.25,2
0,56,5,287.52,2
0,67,6,250.04,2
0,79,4,169.42,2
0,82,5,172.98,2
0,52,4,279.38,2
0,46,7,386.74,2
0,80,7,21.65,2
0,30,4,462.72,2
0,70,7,487.24,2
0,72,4,126.25,2
0,63,8,130.65,2
0,36,8,186.39,2
0,65,3,294.87,2
0,42,6,288.25,2
0,65,1,83.02,2
0,50,5,364.28,2
0,40,1,202.92,2
0,41,1,240.89,2
0,37,3,495.52,2
0,44,4,491.59,2
0,32,3,224.63,2
0,63,2,322.36,2
0,76,4,207.58,2
0,81,1,12.04,2
0,70,1,375.24,2
0,76,4,64.24,2
0,73,6,46.11,2
0,28,3,317.64,2
0,61,6,202.90,2
0,60,1,386.10,2
0,44,5,230.61,2
0,76,5,371.24,2
0,84,4,211.12,2
0,82,6,431.86,2
0,47,7,102.20,2
0,83,7,109.11,2
0,77,5,97.68,2
0,63,6,172.79,2
0,80,3,243.72,2
0,81,2,456.44,2
0,66,6,19.86,2
0,38,3,303.45,2
0,54,6,301.22,2
0,68,7,41.44,2
0,44,8,145.16,2
0,43,7,489.79,2
0,52,4,167.64,2
0,66,2,275.25,2
0,58,1,222.99,2
0,46,6,208.27,2
0,68,8,432.83,2
0,75,4,57.81,2
0,43,3,348.70,2
0,37,8,78.09,2
0,78,2,125.12,2
0,64,5,57.00,2
0,43,4,58.22,2
0,39,5,305.55,2
0,48,8,293.11,2
0,53,5,249.15,2
0,42,8,470.79,2
0,35,6,337.14,2
0,65,7,406.30,2
0,60,5,305.84,2
0,41,2,177.84,2
0,63,1,377.57,2
0,66,6,230.34,2
0,66,7,175.33,2
0,64,1,281.18,2
0,34,2,317.33,2
0,57,4,426.63,2
0,68,5,316.86,2
0,80,1,161.85,2
0,56,6,299.18,2
0,63,8,445.03,2
0,44,4,308.43,2
0,48,8,181.46,2
0,38,4,372.54,2
0,78,5,188.56,2
0,52,7,314.74,2
0,60,5,415.65,2
0,59,4,176.19,2
0,59,2,223.61,2
0,74,7,147.61,2
0,65,7,259.40,2
0,51,5,49.14,2
0,69,2,156.98,2
0,56,3,313.66,2
0,57,7,403.13,2
0,56,3,359.35,2
0,29,2,307.16,2
0,55,1,187.37,2
0,68,7,367.43,2
0,48,4,406.61,2
0,69,5,434.78,2
0,69,3,114.80,2
0,74,7,63.08,2
0,53,7,137.34,2
0,46,6,80.80,2
0,37,7,277.78,2
0,45,6,196.85,2
0,79,7,354.56,2
0,29,5,431.18,2
0,71,7,81.86,2
0,40,8,6.22,2
0,48,2,108.87,2
0,75,4,344.45,2
0,48,6,326.91,2
0,81,7,494.06,2
0,48,8,57.86,2
0,56,1,496.09,2
0,34,1,423.14,2
0,48,4,179.31,2
0,31,3,445.41,2
0,61,7,117.09,2
0,74,6,275.93,2
0,82,2,259.63,2
0,78,4,34.59,2
0,42,6,274.91,2
0,53,2,258.15,2
0,62,2,471.14,2
0,49,4,370.76,2
0,77,4,92.45,2
0,37,4,340.39,2
0,85,5,127.64,2
0,60,3,169.11,2
0,41,6,194.20,2
0,64,6,266.87,2
0,81,2,99.09,2
0,42,5,304.37,2
0,30,6,54.25,2
0,61,8,231.50,2
0,40,8,280.05,2
0,79,3,494.57,2
0,71,6,332.56,2
0,32,4,355.33,2
0,51,2,332.10,2
0,71,4,398.21,2
0,65,3,383.45,2
0,66,7,452.20,2
0,63,7,199.79,2
0,30,7,160.07,2
0,71,7,218.25,2
0,28,4,161.99,2
0,36,1,498.64,2
0,42,4,444.37,2
0,64,5,334.27,2
0,37,3,275.11,2
0,30,1,259.92,2
0,33,6,172.37,2
0,40,3,437.24,2
0,41,7,213.56,2
0,37,8,490.43,2
0,36,8,359.37,2
0,29,5,319.90,2
0,45,1,33.71,2
0,39,7,56.26,2
0,67,3,447.81,2
0,56,2,295.13,2
0,73,6,106.09,2
0,66,5,255.56,2
0,72,5,242.58,2
0,63,2,485.78,2
0,74,5,166.72,2
0,85,2,345.64,2
0,50,8,301.13,2
0,84,3,94.12,2
0,42,7,449.35,2
0,53,3,198.11,2
0,56,2,160.24,2
0,67,1,108.33,2
0,67,2,306.44,2
0,82,6,156.74,2
0,76,7,401.67,2
0,64,3,420.99,2
0,29,3,329.95,2
0,66,7,398.93,2
0,47,8,480.15,2
0,63,6,202.81,2
0,52,2,360.02,2
0,38,3,476.48,2
0,70,4,448.32,2
0,61,4,72.56,2
0,67,6,424.77,2
0,61,1,321.27,2
0,61,1,355.48,2
0,57,4,427.66,2
0,46,6,420.57,2
0,60,3,250.46,2
0,81,6,44.18,2
0,37,7,478.53,2
0,33,3,436.05,2
0,66,1,60.64,2
0,40,4,260.13,2
0,40,5,161.59,2
0,44,7,364.55,2
0,61,6,470.63,2
0,58,7,454.26,2
0,83,7,226.26,2
0,42,5,376.80,2
0,38,7,391.51,2
0,69,4,307.52,2
0,84,2,388.30,2
0,73,1,497.18,2
0,67,7,18.36,2
0,77,4,331.78,2
0,60,2,266.61,2
0,69,3,299.69,2
0,62,2,176.75,2
0,45,3,261.77,2
0,79,4,463.89,2
0,36,5,318.76,2
0,55,5,45.60,2
0,55,2,109.98,2
0,48,4,423.14,2
0,72,7,257.53,2
0,31,8,400.23,2
0,43,2,411.98,2
0,66,5,289.93,2
0,81,2,391.07,2
0,70,3,173.15,2
0,56,2,98.20,2
0,65,4,381.66,2
0,30,5,378.72,2
0,66,3,188.47,2
0,32,8,292.55,2
0,35,4,453.16,2
0,56,2,263.86,2
0,42,3,235.31,2
0,80,1,394.82,2
0,33,4,477.27,2
0,52,7,320.23,2
0,63,6,451.15,2
0,38,1,110.04,2
0,52,3,24.75,2
0,39,4,24.21,2
0,71,4,140.80,2
0,80,6,319.56,2
0,68,8,471.05,2
0,65,2,186.24,2
0,83,6,423.29,2
0,43,3,401.68,2
0,60,7,252.36,2
0,42,7,161.50,2
0,83,4,328.59,2
0,62,4,399.16,2
0,64,2,48.12,2
0,75,4,174.92,2
0,66,6,491.99,2
0,46,7,438.09,2
0,60,1,354.04,2
0,43,2,195.54,2
0,45,5,100.32,2
0,58,3,234.97,2
0,72,4,202.36,2
0,55,7,382.29,2
0,47,7,299.20,2
0,75,5,304.43,2
0,79,7,197.23,2
0,36,3,38.22,2
0,81,3,492.49,2
0,50,4,248.22,2
0,36,5,224.97,2
0,38,3,327.71,2
0,30,4,123.55,2
0,62,4,335.44,2
0,61,2,94.26,2
0,64,6,484.49,2
0,54,7,186.02,2
0,71,3,494.51,2
0,65,5,9.49,2
0,65,2,244.87,2
0,64,2,182.59,2
0,65,8,25.46,2
0,31,7,488.39,2
0,33,3,404.45,2
0,77,5,65.83,2
0,78,6,101.17,2
0,50,7,106.98,2
0,31,5,468.28,2
0,70,7,103.04,2
0,80,3,84.49,2
0,66,7,102.70,2
0,44,1,80.75,2
0,43,6,361.01,2
0,31,2,348.30,2
0,79,5,499.57,2
0,83,4,15.52,2
0,75,2,397.04,2
0,84,2,480.97,2
0,72,6,325.74,2
0,55,2,212.12,2
0,81,4,332.71,2
0,54,5,121.38,2
0,70,2,330.10,2
0,73,6,121.09,2
0,29,7,374.04,2
0,42,6,124.57,2
0,44,7,229.46,2
0,67,8,70.27,2
0,45,6,454.81,2
0,73,3,152.11,2
0,32,7,163.59,2
0,82,2,462.17,2
0,29,4,461.65,2
0,48,4,431.60,2
0,84,7,419.24,2
0,64,6,386.59,2
0,31,1,157.78,2
0,45,4,45.26,2
0,51,4,246.48,2
0,74,7,209.04,2
0,81,2,366.55,2
0,36,3,356.13,2
0,45,3,255.52,2
0,29,6,25.50,2
0,60,7,478.67,2
0,71,2,48.22,2
0,33,7,422.85,2
0,80,5,91.66,2
0,59,1,135.50,2
0,60,7,231.78,2
0,48,6,406.31,2
0,42,1,241.02,2
0,35,5,384.03,2
0,78,3,9.81,2
0,49,1,441.08,2
0,57,5,248.79,2
0,38,1,295.06,2
0,77,7,167.46,2
0,48,1,312.48,2
0,62,6,150.86,2
0,69,7,64.55,2
0,29,7,404.84,2
0,37,8,482.48,2
0,55,4,230.99,2
0,67,1,189.31,2
0,39,4,213.33,2
0,65,7,394.22,2
0,78,4,364.43,2
0,74,5,205.64,2
0,55,6,109.20,2
0,53,1,468.01,2
0,75,5,326.18,2
0,53,7,371.62,2
0,72,4,405.99,2
0,65,8,492.56,2
0,37,5,10.58,2
0,83,7,106.79,2
0,68,4,366.18,2
0,59,2,465.20,2
0,29,8,450.77,2
0,69,8,478.01,2
0,79,6,176.82,2
0,32,8,11.70,2
0,43,5,74.60,2
0,60,2,481.21,2
0,34,7,244.90,2
0,54,3,262.50,2
0,48,6,441.03,2
0,33,4,168.48,2
0,78,8,63.73,2
0,72,8,9.22,2
0,51,8,181.31,2
0,43,2,380.71,2
0,63,2,336.84,2
0,35,1,407.67,2
0,81,5,463.04,2
0,52,5,166.52,2
0,55,5,444.71,2
0,46,4,397.90,2
0,76,7,137.98,2
0,82,7,375.22,2
0,70,5,250.31,2
0,71,8,54.32,2
0,36,7,136.56,2
0,64,5,305.77,2
0,45,3,48.83,2
0,47,5,267.88,2
0,83,3,471.75,2
0,78,8,347.36,2
0,65,8,261.24,2
0,42,5,466.71,2
0,72,3,77.51,2
0,55,8,436.51,2
0,66,2,84.22,2
0,47,4,202.29,2
0,84,6,8.46,2
0,76,4,80.54,2
0,61,3,372.65,2
0,34,5,448.89,2
0,50,3,258.87,2
0,55,2,301.86,2
0,57,2,137.16,2
0,76,7,312.14,2
0,55,5,348.58,2
0,68,5,271.75,2
0,83,5,228.22,2
0,39,1,327.28,2
0,44,1,146.29,2
0,72,4,327.85,2
0,73,3,270.96,2
0,82,1,346.29,2
0,46,5,166.09,2
0,38,8,482.81,2
0,72,6,459.19,2
0,73,5,292.29,2
0,29,6,255.51,2
0,77,4,411.75,2
0,46,7,160.95,2
0,83,6,63.69,2
0,37,8,458.78,2
0,69,4,128.54,2
0,68,6,69.04,2
0,41,4,72.75,2
0,41,7,34.83,2
0,68,4,409.21,2
0,44,6,308.94,2
0,82,1,212.80,2
0,72,7,478.54,2
0,34,4,12.12,2
0,35,7,81.28,2
0,36,8,321.06,2
0,83,6,494.44,2
0,49,4,412.18,2
0,65,3,127.95,2
0,47,4,437.58,2
0,58,5,239.43,2
0,62,4,206.92,2
0,34,1,343.65,2
0,42,1,411.31,2
0,79,8,17.95,2
0,52,5,50.74,2
0,51,5,204.78,2
0,83,8,265.06,2
0,84,2,104.12,2
0,66,4,279.17,2
0,48,7,200.92,2
0,47,2,383.80,2
0,43,1,496.68,2
0,36,6,190.82,2
0,44,4,364.76,2
0,72,8,49.21,2
0,74,3,435.46,2
0,85,2,337.26,2
0,65,5,73.97,2
0,35,6,108.51,2
0,65,6,489.73,2
0,64,3,88.06,2
0,32,1,460.25,2
0,34,3,73.35,2
0,72,8,160.50,2
0,71,3,249.10,2
0,35,7,276.16,2
0,60,3,54.32,2
0,41,7,364.23,2
0,33,7,105.89,2
0,35,5,432.89,2
0,46,2,124.97,2
0,64,6,65.01,2
0,68,4,111.58,2
0,36,3,48.21,2
0,57,7,401.21,2
0,30,7,350.76,2
0,82,4,229.67,2
0,55,7,123.74,2
0,54,4,229.83,2
0,38,7,227.08,2
0,59,3,140.20,2
0,70,2,221.77,2
0,53,8,499.39,2
0,76,1,465.08,2
0,45,6,475.04,2
0,41,3,327.22,2
0,50,5,159.05,2
0,41,2,32.23,2
0,33,8,488.54,2
0,42,1,251.84,2
0,42,3,168.98,2
0,41,6,406.71,2
0,55,2,175.61,2
0,37,7,188.33,2
0,77,8,171.79,2
0,35,3,61.72,2
0,71,7,168.68,2
0,56,3,18.70,2
0,33,4,431.03,2
0,77,3,411.70,2
0,54,7,468.25,2
0,65,5,198.55,2
0,65,7,269.15,2
0,67,4,178.72,2
0,60,3,397.73,2
0,43,4,38.51,2
0,57,5,437.69,2
0,61,5,81.05,2
0,34,1,366.02,2
0,66,5,198.77,2
0,68,5,177.91,2
0,69,4,479.12,2
0,58,7,91.01,2
0,40,5,329.26,2
0,80,1,306.05,2
0,43,2,150.11,2
0,69,1,88.76,2
0,42,6,319.48,2
0,79,2,22.03,2
0,63,3,232.15,2
0,67,3,48.76,2
0,64,6,272.89,2
0,60,6,330.43,2
0,78,2,206.43,2
0,40,3,379.99,2
0,62,3,338.35,2
0,74,7,320.09,2
0,56,5,343.12,2
0,45,2,132.95,2
0,28,4,58.57,2
0,52,7,277.39,2
0,29,4,126.08,2
0,85,3,409.54,2
0,53,3,51.36,2
0,31,4,48.01,2
0,50,5,391.69,2
0,76,4,319.30,2
0,82,6,255.16,2
0,81,1,228.47,2
0,74,1,226.94,2
0,57,6,57.23,2
0,47,6,331.35,2
0,57,2,181.15,2
0,32,7,335.40,2
0,29,5,497.35,2
0,65,6,462.54,2
0,34,6,368.05,2
0,43,4,420.64,2
0,76,7,51.76,2
0,67,3,403.70,2
0,36,5,165.82,2
0,62,5,361.16,2
0,65,2,166.82,2
0,71,4,200.90,2
0,85,6,229.71,2
0,64,6,201.45,2
0,70,4,50.42,2
0,79,6,426.17,2
0,58,2,266.21,2
0,79,2,291.55,2
0,32,7,400.12,2
0,54,3,99.19,2
0,51,5,456.27,2
0,39,7,440.56,2
0,78,4,206.18,2
0,34,7,256.39,2
0,36,4,476.43,2
0,71,2,86.47,2
0,64,5,368.31,2
0,83,2,109.12,2
0,56,7,24.36,2
0,81,1,121.34,2
0,72,8,351.16,2
0,70,4,363.34,2
0,45,3,359.05,2
0,50,2,345.26,2
0,64,3,82.46,2
0,67,5,216.82,2
0,51,8,278.50,2
0,34,6,53.15,2
0,83,6,351.14,2
0,31,7,23.55,2
0,34,7,110.07,2
0,79,7,257.67,2
0,46,5,275.86,2
0,46,4,466.35,2
0,58,3,296.22,2
0,52,3,444.68,2
0,79,3,246.74,2
0,29,6,55.65,2
0,44,5,286.88,2
0,40,5,49.93,2
0,55,4,206.69,2
0,55,5,401.71,2
0,29,6,471.61,2
0,63,2,216.84,2
0,39,3,11.43,2
0,55,1,462.54,2
0,47,6,295.47,2
0,40,6,59.33,2
0,32,7,384.26,2
0,45,3,311.72,2
0,33,2,247.17,2
0,54,7,297.79,2
0,34,7,27.35,2
0,36,6,385.37,2
0,35,3,116.44,2
0,41,2,397.52,2
0,72,1,276.13,2
0,50,2,357.22,2
0,66,3,192.14,2
0,58,5,69.58,2
0,42,4,321.85,2
0,85,5,462.07,2
0,58,7,303.56,2
0,53,3,73.74,2
0,51,5,218.31,2
0,63,3,262.30,2
0,70,3,437.07,2
0,65,3,443.34,2
0,77,7,477.32,2
0,49,3,311.03,2
0,56,7,76.78,2
0,74,6,417.35,2
0,40,2,10.65,2
0,39,7,64.51,2
0,67,4,34.01,2
0,85,6,99.21,2
0,61,3,343.21,2
0,75,2,45.83,2
0,29,4,111.47,2
0,60,7,424.46,2
0,38,1,102.59,2
0,37,2,413.56,2
0,72,7,266.24,2
0,69,6,343.71,2
0,79,3,181.31,2
0,81,5,338.87,2
0,80,4,168.70,2
0,68,3,191.21,2
0,38,6,215.94,2
0,33,2,279.49,2
0,66,7,360.15,2
0,74,2,258.45,2
0,81,8,111.13,2
0,39,2,210.29,2
0,59,5,91.68,2
0,56,2,52.69,2
0,53,3,160.65,2
0,79,5,86.18,2
0,33,7,10.40,2
0,81,8,188.46,2
0,68,6,327.83,2
0,42,7,459.21,2
0,35,7,474.86,2
0,61,5,456.37,2
0,70,8,126.31,2
0,42,4,464.56,2
0,38,3,458.88,2
0,70,8,77.54,2
0,64,4,498.18,2
0,43,2,14.32,2
0,60,1,480.51,2
0,67,7,99.83,2
0,42,3,208.27,2
0,65,1,99.70,2
0,51,6,221.95,2
0,68,7,475.98,2
0,70,4,240.13,2
0,45,3,412.77,2
0,69,5,455.63,2
0,33,5,36.71,2
0,39,8,452.01,2
0,71,6,461.45,2
0,45,8,142.89,2
0,41,1,90.06,2
0,48,5,130.90,2
0,69,5,399.71,2
0,56,7,152.63,2
0,40,2,443.93,2
0,71,4,191.92,2
0,39,1,497.33,2
0,49,4,363.40,2
0,83,8,47.88,2
0,33,5,376.26,2
0,60,6,370.55,2
0,78,4,393.80,2
0,32,4,145.82,2
0,79,4,245.49,2
0,76,1,338.06,2
0,34,4,195.39,2
0,81,4,453.19,2
0,31,7,205.87,2
0,81,2,259.34,2
0,48,3,388.02,2
0,74,2,155.63,2
0,56,3,350.56,2
0,50,7,465.63,2
0,74,5,144.49,2
0,74,1,64.40,2
0,81,5,236.52,2
0,64,6,252.49,2
0,29,1,265.39,2
0,81,5,282.55,2
0,64,7,285.95,2
0,74,4,436.99,2
0,34,8,113.36,2
0,48,6,240.75,2
0,72,5,272.62,2
0,58,8,9.24,2
0,59,6,423.73,2
0,31,5,333.07,2
0,28,2,460.37,2
0,38,4,388.16,2
0,52,4,412.99,2
0,43,6,152.39,2
0,67,2,458.92,2
0,64,6,111.09,2
0,75,3,5.18,2
0,59,7,96.04,2
0,83,6,235.85,2
0,58,4,58.75,2
0,65,5,380.19,2
0,64,4,45.65,2
0,64,1,162.19,2
0,47,5,145.18,2
0,40,6,364.20,2
0,42,8,66.83,2
0,46,6,112.78,2
0,47,4,406.45,2
0,32,3,361.05,2
0,54,6,212.28,2
0,34,7,109.35,2
0,80,4,101.51,2
0,41,6,304.00,2
0,72,7,497.63,2
0,79,7,38.47,2
0,54,6,104.87,2
0,77,6,281.01,2
0,31,4,351.84,2
0,55,8,29.64,2
0,54,3,232.79,2
0,75,4,363.32,2
0,36,7,236.32,2
0,32,8,37.99,2
0,64,5,210.92,2
0,46,2,79.15,2
0,44,5,395.28,2
0,68,3,378.04,2
0,46,1,137.34,2
0,66,4,181.48,2
0,39,4,217.79,2
0,69,4,271.23,2
0,57,4,372.18,2
0,82,8,350.12,2
0,41,8,339.91,2
0,80,8,152.80,2
0,48,7,478.34,2
0,49,5,359.66,2
0,42,6,90.69,2
0,59,6,184.69,2
0,69,6,107.06,2
0,52,8,280.03,2
0,52,4,159.34,2
0,71,8,393.00,2
0,55,2,450.98,2
0,77,1,410.88,2
0,40,3,305.16,2
0,82,6,354.50,2
0,48,5,286.43,2
0,76,5,11.07,2
0,42,8,113.73,2
0,39,3,124.98,2
0,81,4,340.40,2
0,32,3,76.75,2
0,72,4,477.53,2
0,56,6,135.73,2
0,64,3,349.85,2
0,31,3,157.91,2
0,30,6,343.69,2
0,45,5,334.55,2
0,58,4,227.94,2
0,32,3,234.83,2
0,41,1,450.78,2
0,54,3,238.26,2
0,37,8,36.40,2
0,82,7,361.80,2
0,33,3,473.60,2
0,29,4,62.68,2
0,31,2,96.76,2
0,53,3,264.08,2
0,30,6,290.49,2
0,77,7,349.34,2
0,61,4,363.27,2
0,37,5,205.85,2
0,69,2,228.95,2
0,66,6,351.17,2
0,64,6,440.27,2
0,36,1,248.35,2
0,42,4,351.23,2
0,52,6,444.05,2
0,66,7,267.09,2
0,58,8,257.20,2
0,62,4,150.57,2
0,29,5,201.86,2
0,29,6,316.96,2
0,68,7,475.24,2
0,40,5,211.98,2
0,37,4,400.82,2
0,63,4,361.63,2
0,59,1,466.82,2
0,49,5,366.24,2
0,29,8,214.39,2
0,39,5,126.58,2
0,58,4,362.99,2
0,41,2,210.05,2
0,46,4,220.18,2
0,45,7,280.76,2
0,56,3,416.85,2
0,57,5,85.21,2
0,59,3,172.28,2
0,83,7,315.78,2
0,28,4,81.18,2
0,48,5,427.84,2
0,41,8,40.92,2
0,57,5,375.14,2
0,82,2,71.12,2
0,61,7,80.66,2
0,69,6,173.61,2
0,49,7,33.11,2
0,84,5,431.93,2
0,43,2,373.91,2
0,68,8,26.32,2
0,51,2,310.14,2
0,63,4,309.10,2
0,69,7,237.72,2
0,47,5,497.73,2
0,82,1,435.41,2
0,35,2,81.02,2
0,30,4,369.24,2
0,47,3,480.41,2
0,36,4,38.05,2
0,74,2,305.20,2
0,72,6,166.72,2
0,74,7,342.29,2
0,32,7,93.26,2
0,78,7,480.73,2
0,53,5,306.86,2
0,49,6,216.21,2
0,40,4,344.85,2
0,72,5,124.46,2
0,67,6,24.56,2
0,50,6,14.40,2
0,29,8,484.51,2
0,47,1,226.26,2
0,81,6,430.85,2
0,36,4,242.32,2
0,68,4,192.57,2
0,73,6,287.65,2
0,83,6,54.52,2
0,62,7,483.37,2
0,32,4,289.94,2
0,82,8,324.48,2
0,59,5,44.43,2
0,46,1,60.07,2
0,83,2,152.91,2
0,47,4,218.54,2
0,51,1,299.38,2
0,36,2,88.30,2
0,67,2,98.73,2
0,80,5,218.65,2
0,82,3,327.75,2
0,36,7,49.57,2
0,81,1,103.16,2
0,44,2,374.22,2
0,42,6,397.05,2
0,49,2,432.07,2
0,75,4,178.32,2
0,64,6,228.87,2
0,30,4,68.26,2
0,84,3,431.04,2
0,32,2,486.45,2
0,56,8,375.96,2
0,48,3,268.58,2
0,78,7,27.53,2
0,64,3,251.71,2
0,32,3,311.54,2
0,71,8,391.32,2
0,56,3,164.24,2
0,42,6,287.35,2
0,46,5,293.51,2
0,74,3,183.85,2
0,43,1,228.80,2
0,82,7,153.52,2
0,41,8,344.48,2
0,54,3,306.56,2
0,50,7,249.89,2
0,53,3,476.22,2
0,44,4,38.87,2
0,66,1,101.67,2
0,32,5,39.64,2
0,52,3,141.75,2
0,64,7,126.44,2
0,81,7,384.36,2
0,82,4,12.77,2
0,77,3,187.94,2
0,35,3,411.57,2
0,45,5,362.32,2
0,29,5,335.45,2
0,58,6,380.26,2
0,58,5,488.69,2
0,30,3,23.84,2
0,83,2,418.80,2
0,53,7,227.79,2
0,48,6,173.89,2
0,68,1,354.89,2
0,45,4,101.92,2
0,70,3,77.98,2
0,31,4,27.40,2
0,62,4,407.54,2
0,68,7,299.54,2
0,53,1,199.69,2
0,29,5,461.17,2
0,57,7,21.13,2
0,76,7,64.08,2
0,81,4,433.92,2
0,58,1,8.71,2
0,49,5,313.25,2
0,68,8,63.71,2
0,47,5,435.82,2
0,46,3,70.39,2
0,55,3,181.12,2
0,36,5,251.29,2
0,52,7,189.51,2
0,54,2,382.85,2
0,60,4,5.53,2
0,43,8,121.64,2
0,30,1,301.02,2
0,81,2,59.71,2
0,32,6,84.29,2
0,59,2,216.30,2
0,50,3,422.93,2
0,82,7,433.20,2
0,51,2,59.25,2
0,71,1,326.59,2
0,77,7,388.96,2
0,79,7,369.48,2
0,62,4,42.88,2
0,77,3,373.44,2
0,51,2,14.65,2
0,48,6,121.52,2
0,34,3,14.59,2
0,35,7,251.63,2
0,60,3,253.58,2
0,29,3,129.99,2
0,43,4,296.69,2
0,83,8,456.41,2
0,31,6,252.64,2
0,43,8,421.03,2
0,66,3,486.32,2
0,36,3,464.93,2
0,34,6,35.69,2
0,34,3,26.19,2
0,77,5,285.60,2
0,29,6,285.43,2
0,76,2,409.61,2
0,63,6,478.38,2
0,35,1,81.73,2
0,77,1,427.55,2
0,46,7,380.21,2
0,50,7,76.14,2
0,77,6,415.22,2
0,80,7,477.97,2
0,81,3,14.25,2
0,40,2,342.21,2
0,39,6,372.09,2
0,37,1,347.50,2
0,39,3,322.34,2
0,41,6,338.80,2
0,39,4,62.04,2
0,32,2,88.66,2
0,29,1,286.11,2
0,55,2,137.76,2
0,50,7,155.65,2
0,61,4,368.43,2
0,36,2,489.80,2
0,32,7,474.39,2
0,76,7,464.07,2
0,70,6,283.55,2
0,37,5,269.42,2
0,66,6,202.98,2
0,66,2,19.06,2
0,61,2,73.18,2
0,82,8,45.53,2
0,57,3,295.66,2
0,71,6,306.26,2
0,84,3,297.77,2
0,69,8,424.91,2
0,77,4,225.71,2
0,80,5,115.90,2
0,39,2,109.33,2
0,70,3,265.84,2
0,31,5,246.41,2
0,57,3,219.45,2
0,76,2,5.06,2
0,69,8,449.69,2
0,79,4,396.20,2
0,36,4,142.85,2
0,78,4,233.20,2
0,58,3,363.98,2
0,82,2,375.94,2
0,56,2,158.99,2
0,37,6,133.08,2
0,56,7,303.45,2
0,28,2,133.74,2
0,32,4,451.57,2
0,64,7,454.13,2
0,42,5,487.16,2
0,37,2,66.10,2
0,35,7,494.41,2
0,81,2,438.12,2
0,47,2,33.43,2
0,82,4,139.53,2
0,38,7,220.84,2
0,58,7,212.28,2
0,33,7,418.37,2
0,72,1,269.60,2
0,52,1,202.18,2
0,62,6,354.92,2
0,42,2,141.38,2
0,59,1,497.50,2
0,78,2,342.08,2
